0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,percentage_closed_lane,percentage_opened_lane,dow,hour,mins,position,direction,duration_level
71,71,72,74,76,73,71,72,71,75,70,68,72,70,73,71,71,74,74,73,71,70,72,74,71,72,97,73,73,72,73,73,72,69,70,72,72,74,72,73,72,71,71,71,72,73,72,74,0,100,Friday,12,15,0,SOUTHBOUND,0

65,63,64,66,67,71,64,66,65,62,63,64,66,62,65,67,60,59,61,60,65,65,61,57,64,64,63,65,64,62,64,62,63,63,62,59,58,67,66,65,62,63,68,67,64,75,64,66,0,100,Friday,23,50,0,WESTBOUND,2
71,64,71,67,66,66,73,69,67,66,69,69,65,65,65,64,63,63,64,66,69,65,69,67,68,68,71,67,66,64,67,63,67,65,65,64,66,67,67,65,63,63,71,71,64,71,64,66,0,100,Friday,23,50,0,WESTBOUND,2
67,69,68,68,67,67,73,69,67,67,66,65,65,66,65,64,63,63,68,66,68,65,67,75,75,75,75,67,66,69,71,69,70,70,66,65,70,71,68,69,67,68,71,71,69,70,69,68,17,83,Monday,6,55,PAST,NORTHBOUND,2
68,70,67,68,75,63,69,65,65,65,67,67,67,67,67,64,63,68,71,68,68,65,67,76,76,76,71,69,66,69,71,68,67,66,67,69,71,70,68,67,70,71,71,69,70,68,69,74,0,100,Monday,6,55,0,NORTHBOUND,2
72,72,68,66,72,69,72,70,68,68,69,67,70,68,67,66,65,68,72,71,68,67,68,78,78,78,65,68,74,71,69,68,74,71,70,70,77,73,72,70,71,70,67,73,71,69,72,74,0,100,Monday,6,55,0,NORTHBOUND,2
72,70,67,67,68,70,71,69,73,73,68,68,66,66,70,71,70,68,67,69,70,68,71,70,70,71,71,69,67,67,67,70,69,69,70,70,67,70,68,66,67,66,66,68,68,69,70,70,0,100,Monday,9,15,AT,NORTHBOUND,2

61,59,60,59,59,59,52,59,60,58,62,59,56,62,62,64,60,59,59,60,67,60,59,57,59,59,59,59,59,61,59,59,59,60,59,59,59,59,59,59,59,59,59,59,59,59,64,59,0,100,Thursday,14,55,0,EASTBOUND,2
61,65,60,65,65,59,62,63,61,61,60,62,63,63,65,66,66,63,68,60,63,65,63,66,66,66,63,64,66,62,61,63,62,61,61,71,63,61,66,67,65,63,64,61,61,59,63,63,0,100,Thursday,21,25,0,EASTBOUND,2
64,65,64,68,68,67,65,67,67,68,65,66,62,66,65,64,64,64,65,69,68,65,68,66,65,65,66,66,66,67,66,67,67,65,64,69,70,70,66,68,68,68,66,71,67,66,69,66,0,100,Thursday,15,10,0,EASTBOUND,2
67,68,71,68,68,68,68,69,68,69,68,65,65,68,66,66,64,66,66,64,67,68,66,64,68,69,68,65,66,66,66,68,70,68,68,70,67,66,68,68,68,67,67,68,67,67,68,67,0,100,Thursday,15,10,0,NORTHBOUND,2
60,60,60,59,59,59,55,60,60,65,62,50,61,61,61,61,61,61,66,65,61,62,63,62,62,63,65,65,62,63,62,69,63,63,61,61,61,64,61,61,61,65,61,61,61,62,61,61,0,100,Thursday,15,10,0,NORTHBOUND,2
60,62,61,63,59,59,69,64,64,65,62,59,59,57,62,63,61,59,65,65,61,62,63,61,61,66,67,64,64,64,61,58,63,61,64,62,60,61,63,61,61,60,62,61,61,64,62,61,0,100,Thursday,15,25,0,EASTBOUND,2

68,69,69,68,68,68,65,65,67,65,63,68,69,69,68,66,64,68,69,70,68,68,71,70,69,69,68,68,60,64,66,66,68,68,70,71,68,66,65,67,69,64,69,69,69,69,69,69,0,100,Tuesday,17,5,0,SOUTHBOUND,2
63,62,65,65,71,64,69,65,65,63,63,64,64,67,69,65,64,63,69,63,67,66,63,64,68,67,66,64,62,64,68,70,65,70,70,70,67,66,65,61,68,65,63,64,65,65,63,65,0,100,Tuesday,17,5,0,SOUTHBOUND,2
63,63,63,62,63,63,62,64,65,63,61,64,65,64,64,64,62,63,65,63,67,64,66,62,65,65,62,66,65,67,66,65,63,68,70,64,66,66,63,66,68,69,69,71,65,68,66,65,0,100,Tuesday,17,10,0,SOUTHBOUND,2
67,68,66,68,68,69,68,69,69,67,67,63,71,70,70,69,68,67,68,69,68,68,69,68,71,67,66,68,65,67,68,68,68,68,68,69,70,66,68,68,68,69,68,69,68,66,68,69,0,100,Tuesday,17,20,0,SOUTHBOUND,2
69,68,72,70,68,68,68,70,69,69,70,68,70,69,70,69,69,68,70,71,67,66,67,68,66,69,69,66,71,71,70,69,70,68,69,71,72,72,69,68,70,69,68,71,70,71,69,69,0,100,Tuesday,16,40,0,SOUTHBOUND,2
71,71,71,69,68,67,69,70,70,70,71,70,70,69,66,69,68,68,69,71,68,71,70,67,68,69,73,72,71,70,72,72,70,71,69,69,70,70,69,73,70,71,70,69,70,73,72,74,0,100,Tuesday,7,0,0,SOUTHBOUND,2

24,69,69,64,68,69,71,67,68,68,67,68,68,66,70,71,64,68,68,69,69,68,67,64,68,68,71,70,68,69,69,69,69,68,68,68,69,70,69,69,70,68,69,69,69,69,68,67,25,75,Thursday,2,10,BEFORE,SOUTHBOUND,1
68,72,71,69,70,71,68,69,71,71,70,68,72,70,70,69,70,68,67,69,68,66,69,70,68,68,71,68,68,71,68,70,68,70,68,71,68,68,68,70,71,68,68,69,70,69,68,66,0,100,Thursday,16,20,0,SOUTHBOUND,1
69,69,69,69,68,68,67,66,69,70,70,67,69,70,68,69,69,66,66,67,68,68,67,66,67,65,69,65,65,66,66,66,68,67,68,69,67,67,68,69,67,67,66,66,67,65,69,66,0,100,Thursday,16,20,0,SOUTHBOUND,1
68,67,73,71,71,68,67,68,71,70,70,72,68,70,72,68,70,70,70,70,68,68,67,68,67,65,67,70,66,67,67,67,67,67,68,69,67,67,68,68,66,64,68,65,70,68,68,66,0,100,Thursday,9,30,0,SOUTHBOUND,1
68,67,68,71,71,68,71,68,71,71,70,70,69,70,70,70,69,62,70,70,68,67,68,65,67,68,67,68,66,64,65,69,71,69,67,70,67,66,69,69,66,66,63,66,64,68,68,67,0,100,Thursday,9,30,0,SOUTHBOUND,1
71,71,71,70,71,70,69,68,69,70,71,70,68,68,69,69,68,67,68,71,68,67,68,65,67,68,70,70,69,69,69,71,70,71,69,70,67,68,69,69,71,70,68,68,69,70,69,67,0,100,Thursday,21,45,0,SOUTHBOUND,1

62,61,65,67,65,64,64,64,67,64,63,70,65,69,68,68,68,64,68,68,68,68,72,68,68,68,67,70,68,69,67,70,68,68,68,71,69,72,70,67,69,71,69,69,66,69,68,70,25,75,Sunday,8,20,BEFORE,EASTBOUND,1
66,67,66,66,68,67,66,69,67,60,66,66,65,65,66,66,64,63,66,66,65,65,68,69,66,65,67,71,68,68,68,69,68,68,68,67,67,66,67,66,68,66,68,68,67,68,68,66,0,100,Sunday,13,40,PAST,NORTHBOUND,1
67,67,67,66,67,66,64,66,66,66,65,63,63,64,66,66,66,65,63,66,58,66,62,61,64,64,61,61,63,60,64,61,58,61,61,61,62,62,61,61,59,61,64,60,62,63,59,59,0,100,Sunday,16,40,0,EASTBOUND,1
61,64,65,65,64,64,63,63,65,63,62,62,61,63,64,64,60,60,64,62,64,62,65,64,64,64,63,67,64,62,62,61,60,61,61,59,58,64,63,65,62,61,59,60,58,68,64,62,0,100,Sunday,0,0,0,EASTBOUND,1
69,67,68,64,65,68,73,68,73,69,73,69,69,69,66,70,71,70,71,69,69,70,68,70,71,68,71,70,68,73,72,68,70,69,70,72,70,73,60,62,73,70,72,70,65,64,72,70,0,100,Sunday,7,45,0,NORTHBOUND,1
65,66,67,66,65,65,67,65,67,65,67,68,68,66,66,66,67,72,68,69,69,71,70,70,69,65,70,70,71,68,68,72,72,71,71,71,68,72,70,71,71,70,72,70,72,74,73,71,0,100,Sunday,6,35,0,NORTHBOUND,1

68,67,68,68,68,68,68,68,69,69,70,68,66,69,68,68,68,66,68,68,68,68,68,68,68,68,68,68,66,67,68,66,68,68,68,68,67,68,68,68,66,66,68,68,68,66,68,66,0,100,Friday,19,50,0,EASTBOUND,0
66,66,66,66,66,66,66,66,66,66,66,66,65,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,63,66,66,66,66,66,66,66,66,67,68,67,68,67,72,74,0,100,Friday,19,50,0,EASTBOUND,0
62,60,57,55,63,60,62,61,60,58,63,65,62,61,63,64,63,59,59,60,58,60,61,14,61,66,61,65,60,61,63,57,58,64,62,60,58,58,61,61,59,61,64,67,64,63,58,63,60,40,Friday,23,50,PAST,WESTBOUND,0
62,63,62,62,63,64,62,62,63,63,63,66,63,62,63,64,68,59,61,63,66,65,62,61,64,66,61,65,64,62,63,62,67,61,62,59,58,63,66,65,62,63,64,74,69,67,64,64,0,100,Friday,23,50,0,WESTBOUND,0
69,64,65,67,66,66,64,63,64,64,65,67,65,63,65,64,66,63,64,66,69,69,68,67,64,68,66,67,65,64,71,63,67,65,65,64,66,67,67,66,63,63,69,71,64,71,68,64,75,33,Friday,23,50,PAST,NORTHBOUND,0
71,69,62,68,68,65,69,65,65,65,65,65,65,65,65,64,63,65,68,68,64,65,68,74,74,75,75,67,66,69,71,69,70,70,70,67,70,71,70,69,76,68,64,71,73,70,71,68,0,100,Friday,7,10,0,NORTHBOUND,0

62,63,64,64,63,59,60,61,61,61,60,59,62,62,63,62,63,59,60,63,57,61,63,59,61,59,61,65,62,59,58,59,59,60,59,59,58,59,63,61,59,59,64,59,59,59,64,64,0,100,Friday,23,50,0,WESTBOUND,0
68,63,65,65,65,65,68,69,68,67,67,65,65,66,68,64,66,63,64,69,68,65,67,67,67,68,65,67,66,64,58,65,65,65,70,71,70,71,70,70,69,70,69,69,69,68,69,67,0,100,Friday,7,10,0,WESTBOUND,0
67,69,68,73,66,65,73,69,67,67,68,65,65,65,68,64,63,68,68,66,68,65,68,75,68,68,68,67,66,68,68,68,68,65,68,69,68,70,69,69,72,70,71,71,69,67,66,66,0,100,Friday,12,15,0,WESTBOUND,0
67,68,68,68,66,66,69,69,67,66,66,65,69,69,66,65,66,63,68,68,68,68,67,69,68,68,68,70,66,65,68,68,67,69,69,69,68,70,69,69,70,70,69,70,69,68,69,71,0,100,Friday,7,10,0,WESTBOUND,0
67,68,69,69,67,66,66,66,67,67,65,65,69,67,66,65,66,67,66,68,68,67,69,68,68,67,67,66,66,68,68,66,68,69,67,68,67,66,69,69,66,68,67,68,69,70,68,68,0,100,Friday,16,10,0,WESTBOUND,0
66,61,64,67,67,67,66,65,67,67,67,65,65,63,65,66,66,63,64,68,63,67,65,65,66,65,65,66,66,65,66,66,67,64,67,65,67,66,64,68,66,65,64,66,64,65,65,65,25,75,Monday,22,50,AT,NORTHBOUND,0

68,67,68,71,72,71,71,69,73,71,71,68,66,69,70,71,70,68,68,69,70,68,68,70,68,68,71,70,68,70,71,75,69,68,70,69,73,70,68,69,71,68,69,69,68,69,68,66,25,75,Thursday,10,25,PAST,NORTHBOUND,1
69,72,71,71,72,74,71,69,70,71,72,68,70,69,70,71,71,69,72,69,70,70,66,66,68,70,71,70,69,70,67,71,70,68,70,72,70,70,69,68,66,70,68,69,67,67,70,66,0,100,Thursday,10,25,PAST,NORTHBOUND,1
69,71,71,69,70,74,71,70,70,69,70,68,70,70,69,70,71,71,71,71,70,70,66,66,72,70,69,66,71,70,72,71,71,68,70,72,70,69,69,69,70,69,68,71,71,68,68,68,0,100,Thursday,11,40,TO,NORTHBOUND,1
69,71,69,68,69,71,70,68,69,71,70,73,70,68,70,71,69,72,72,69,70,66,66,71,71,69,69,68,69,70,69,71,71,68,69,72,69,69,67,69,70,69,71,69,69,69,69,69,0,100,Thursday,11,40,0,NORTHBOUND,1
68,71,71,70,70,69,69,71,70,69,70,69,70,68,71,71,70,70,70,69,69,67,68,70,68,70,68,68,69,68,67,70,71,69,69,70,69,68,66,67,67,66,67,67,67,70,67,68,0,100,Thursday,11,40,0,NORTHBOUND,1
68,71,71,69,70,67,69,71,68,69,69,69,70,68,69,73,70,70,70,69,69,67,68,70,68,70,68,68,69,68,67,70,71,69,69,70,69,68,66,67,67,66,67,67,67,70,67,68,0,100,Thursday,11,40,TO,NORTHBOUND,1

59,61,60,59,59,59,59,59,61,59,59,59,59,59,59,59,59,59,59,60,59,59,59,59,59,59,59,59,59,59,59,63,59,59,59,59,59,59,59,59,59,59,59,59,60,59,59,59,0,100,Monday,8,10,0,EASTBOUND,2
63,64,65,65,59,59,62,63,61,61,60,62,63,63,65,65,63,64,68,62,68,66,64,66,66,64,63,67,59,62,61,63,62,64,63,71,63,61,66,67,65,63,62,61,61,61,62,63,0,100,Monday,14,55,0,EASTBOUND,2
64,59,64,69,66,67,65,65,67,69,65,60,62,63,62,64,66,61,61,60,63,62,61,62,61,61,63,66,66,65,67,67,67,61,64,66,67,67,66,65,67,68,66,65,64,64,64,62,25,75,Thursday,15,10,BEFORE,SOUTHBOUND,2
68,66,68,68,70,68,68,69,69,69,67,64,65,66,68,66,68,67,67,66,67,67,67,66,68,69,68,68,69,67,68,69,70,68,69,71,69,72,69,69,70,69,69,68,69,69,69,67,0,100,Thursday,15,10,0,SOUTHBOUND,2
67,68,71,69,68,67,67,67,68,67,66,65,65,67,66,66,64,65,66,64,67,68,66,64,68,69,66,67,67,66,68,68,70,67,68,69,70,68,68,68,68,67,67,68,67,67,68,67,0,100,Thursday,15,10,0,SOUTHBOUND,2
60,62,65,65,64,64,64,65,64,65,62,61,65,64,63,63,62,61,64,67,69,73,63,62,57,74,70,69,65,64,66,70,67,50,64,63,63,66,61,57,66,65,62,64,64,60,59,59,75,25,Tuesday,0,0,PAST,EASTBOUND,2

60,64,60,63,64,59,60,60,61,60,60,59,59,59,60,61,62,59,61,61,61,61,58,59,59,59,61,60,62,59,58,59,59,59,59,63,59,59,58,59,59,59,59,59,60,59,59,59,0,100,Sunday,14,55,0,EASTBOUND,1
63,64,65,65,65,65,62,65,61,61,60,62,63,63,65,65,63,64,68,62,68,66,64,64,66,64,65,67,66,62,61,63,63,64,63,67,63,61,66,67,65,63,66,65,64,64,65,70,25,75,Thursday,15,10,BEFORE,SOUTHBOUND,1
68,66,64,68,70,68,66,67,69,69,70,68,65,66,68,66,68,67,67,66,67,67,68,68,68,69,68,68,69,67,68,69,70,68,68,71,69,72,69,69,69,69,69,68,69,69,69,67,0,100,Thursday,15,10,0,SOUTHBOUND,1
67,66,71,69,68,67,67,67,72,70,67,65,67,68,66,66,64,65,66,67,67,68,66,64,68,69,66,67,67,66,68,69,70,67,68,69,69,67,68,68,68,67,67,68,67,67,68,67,0,100,Thursday,15,10,0,SOUTHBOUND,1
60,62,65,65,64,62,69,65,64,65,62,61,63,63,64,63,62,61,64,67,69,73,63,62,57,74,70,69,65,64,66,70,67,65,64,63,63,66,61,57,66,65,62,65,64,62,59,59,75,25,Tuesday,0,0,PAST,EASTBOUND,1
60,61,61,63,65,65,69,65,67,65,63,60,65,65,64,63,62,61,65,65,70,70,63,64,69,69,71,65,65,64,68,70,67,65,68,64,63,66,63,61,68,67,65,66,65,62,58,58,0,100,Tuesday,0,0,0,EASTBOUND,1

64,69,69,71,73,69,71,67,68,68,68,68,69,72,72,71,69,70,68,68,68,68,69,68,66,69,69,68,66,69,70,68,68,68,68,68,66,67,69,68,68,66,69,65,66,66,69,66,0,100,Monday,9,15,0,WESTBOUND,2
74,72,71,71,72,77,74,70,74,72,68,70,70,70,71,70,73,72,73,69,70,70,71,72,68,68,71,70,68,72,71,70,67,68,70,72,73,70,68,69,66,70,69,67,68,68,70,67,25,75,Monday,7,25,PAST,NORTHBOUND,2
69,72,71,71,72,73,71,70,71,71,70,68,70,70,70,70,66,65,66,66,66,66,66,66,68,67,71,68,68,69,70,70,68,68,66,72,71,69,69,70,66,66,63,56,56,71,68,67,0,100,Monday,7,25,0,NORTHBOUND,2
71,71,71,70,70,73,73,70,66,69,72,68,68,70,70,70,71,71,71,64,70,69,66,73,68,70,71,71,71,70,71,70,68,68,65,69,70,69,69,69,70,68,69,67,67,66,70,68,0,100,Monday,7,25,0,NORTHBOUND,2
71,71,71,70,72,73,71,70,74,72,71,70,70,72,72,71,72,74,74,73,70,66,70,74,71,69,73,73,71,73,71,73,71,69,70,72,73,74,72,73,72,70,71,71,71,72,72,72,0,100,Monday,7,0,0,NORTHBOUND,2
71,71,71,70,65,64,67,72,73,72,71,69,74,71,72,71,72,72,71,70,69,74,72,68,74,69,73,73,72,73,72,69,72,69,74,72,73,74,72,72,72,70,71,72,72,72,72,72,0,100,Monday,7,45,0,NORTHBOUND,2

61,59,58,15,55,49,15,15,15,62,59,59,9,59,63,64,59,59,64,60,58,59,59,14,61,59,61,60,60,57,64,63,63,58,64,66,59,61,64,66,60,60,58,62,60,57,65,63,0,100,Monday,16,25,0,EASTBOUND,2
64,66,67,68,68,68,66,68,67,66,68,69,61,66,68,64,65,66,64,66,65,65,67,67,68,66,65,66,66,67,68,67,65,65,66,66,66,69,68,70,68,67,69,68,67,66,65,67,0,100,Monday,15,15,0,SOUTHBOUND,2
68,68,69,68,68,68,68,66,66,69,68,68,68,68,68,68,68,68,67,66,68,68,69,64,68,66,66,66,66,66,68,66,68,65,66,66,68,70,68,70,66,67,67,66,67,66,67,68,33,67,Monday,15,15,AT,SOUTHBOUND,2
62,60,60,62,63,64,63,64,59,61,64,65,65,60,61,61,61,64,66,64,61,62,66,64,62,60,61,62,62,60,61,63,62,61,64,62,64,62,65,65,66,65,60,61,60,61,62,62,0,100,Monday,15,25,0,EASTBOUND,2
63,62,62,62,63,62,60,64,64,65,62,61,64,63,62,66,65,66,63,64,67,61,63,64,65,65,67,66,62,64,66,67,64,63,64,62,64,65,66,64,69,59,60,59,59,59,62,62,0,100,Monday,16,45,0,EASTBOUND,2
68,68,72,70,72,66,66,66,68,70,70,69,69,68,68,69,69,69,67,69,67,67,69,70,69,68,68,69,68,69,67,67,67,66,70,71,69,70,69,70,70,68,69,68,70,70,69,66,0,100,Monday,16,45,0,EASTBOUND,2

66,67,68,71,72,70,71,73,73,72,67,68,66,70,70,71,70,67,68,69,70,68,72,72,73,77,71,70,70,72,71,70,69,71,70,71,71,71,70,67,66,68,69,69,70,71,68,67,0,100,Monday,7,0,0,SOUTHBOUND,2
68,62,68,65,66,67,65,65,67,66,64,68,72,70,68,71,70,69,70,69,68,69,73,73,72,72,70,70,70,69,69,75,70,69,70,70,70,70,69,67,69,67,65,62,51,64,65,61,25,75,Monday,7,45,AT,SOUTHBOUND,2
72,68,68,69,71,71,68,64,71,72,69,70,72,74,74,73,72,74,69,71,70,74,74,74,74,72,74,72,74,73,72,72,71,71,70,72,74,74,73,69,72,70,72,70,62,72,73,72,0,100,Monday,7,30,0,SOUTHBOUND,2
70,68,72,65,66,67,67,67,68,66,68,68,69,69,68,71,72,70,71,71,70,69,72,72,71,71,71,70,72,71,73,70,71,69,70,70,69,70,71,72,72,70,68,68,69,72,74,73,0,100,Monday,7,30,0,NORTHBOUND,2
73,71,72,71,72,70,69,71,71,73,72,73,73,74,71,72,72,72,73,72,72,72,74,75,71,68,74,70,71,74,72,69,66,69,70,69,69,72,70,72,71,54,72,68,64,65,70,71,0,100,Monday,7,45,0,NORTHBOUND,2
62,65,62,65,64,61,62,65,66,65,61,60,62,63,63,62,62,47,62,60,60,61,59,57,61,59,59,60,57,60,64,59,59,59,59,49,59,58,44,59,57,53,59,59,59,60,59,59,0,100,Monday,7,45,0,NORTHBOUND,2

60,60,52,15,60,60,15,60,57,62,59,59,59,59,60,64,62,59,64,59,58,59,58,58,59,59,61,60,58,59,59,59,63,59,59,59,58,59,61,60,59,61,59,59,60,59,64,59,0,100,Thursday,14,55,0,EASTBOUND,2
63,64,65,65,65,59,65,63,67,66,66,65,65,63,65,64,66,63,64,63,64,65,64,64,66,68,65,67,66,64,61,63,60,64,65,64,66,60,63,62,62,61,66,66,68,64,64,59,0,100,Thursday,15,25,0,EASTBOUND,2
67,64,65,64,64,70,68,65,66,69,65,62,65,63,66,66,66,63,60,62,63,62,65,64,65,65,65,66,65,64,62,60,60,68,66,65,65,64,63,62,61,61,59,66,66,64,64,65,0,100,Thursday,15,25,0,EASTBOUND,2
61,62,65,64,67,70,70,62,68,69,68,63,65,63,66,58,64,59,62,61,63,63,63,64,64,64,65,66,64,63,62,60,60,60,64,64,65,64,63,64,62,61,59,62,62,64,64,59,0,100,Thursday,15,25,0,EASTBOUND,2
59,61,65,66,65,65,69,65,66,69,64,62,65,65,65,57,64,63,62,61,63,63,63,64,63,64,65,66,65,64,62,60,60,60,64,64,65,64,63,62,62,61,59,62,62,64,66,61,67,33,Thursday,15,25,PAST,EASTBOUND,2
68,70,70,69,69,70,70,68,73,69,70,70,69,69,72,70,71,69,70,64,67,70,70,69,69,70,71,71,71,70,67,66,71,71,69,71,70,70,70,69,69,70,71,70,69,68,72,70,0,100,Thursday,15,45,PAST,NORTHBOUND,2

61,64,65,64,68,66,66,62,61,62,62,63,62,62,63,64,64,59,78,64,62,63,63,64,63,64,65,65,63,61,67,64,67,60,64,66,63,64,63,70,62,66,64,58,62,62,64,64,0,100,Friday,19,50,0,EASTBOUND,0
61,61,65,67,66,67,66,65,64,66,64,68,66,66,65,63,64,66,66,66,66,64,67,66,69,66,65,66,65,67,66,64,67,65,66,66,66,66,66,67,69,67,68,67,68,65,72,63,0,100,Friday,19,50,0,EASTBOUND,0
62,60,57,61,63,60,62,61,60,58,63,65,62,61,63,64,63,59,59,60,58,60,61,58,61,66,61,65,60,61,63,57,58,64,62,60,58,58,61,61,59,61,64,67,64,63,58,63,33,67,Friday,23,50,AT,WESTBOUND,0
62,63,62,65,65,64,64,64,63,62,63,66,63,62,63,63,68,60,61,63,66,65,65,105,64,66,63,65,64,62,67,62,67,61,62,62,58,63,66,65,62,63,64,74,64,67,64,64,0,100,Friday,23,50,0,WESTBOUND,0
71,63,65,67,65,66,64,63,63,64,65,67,65,63,63,64,66,63,64,66,69,69,68,67,67,68,66,67,66,64,71,63,67,65,65,64,66,67,67,65,63,63,72,71,64,71,68,64,0,100,Friday,23,50,0,WESTBOUND,0
67,69,68,68,65,65,73,69,67,67,66,65,65,64,65,64,63,63,68,70,68,65,67,75,75,75,75,67,66,69,71,69,70,70,66,65,70,71,68,69,67,68,71,71,69,70,69,68,17,83,Monday,6,55,PAST,NORTHBOUND,0

66,63,63,64,64,64,64,64,65,62,63,71,65,65,65,64,64,63,71,68,70,65,67,67,66,66,64,66,63,64,67,66,68,108,64,66,66,65,65,71,69,66,71,71,64,69,64,66,0,100,Thursday,15,5,0,SOUTHBOUND,2
61,68,60,61,64,64,63,60,60,64,61,66,65,64,66,63,64,59,60,61,69,70,65,61,64,64,62,63,61,61,62,61,66,62,66,67,62,61,60,63,65,65,62,64,65,65,64,59,0,100,Thursday,15,35,0,SOUTHBOUND,2
61,62,65,64,64,66,63,61,60,61,62,63,65,63,68,57,64,61,60,61,63,63,63,64,57,63,65,65,57,61,62,60,60,60,64,59,58,61,63,61,60,61,59,62,62,64,59,59,67,33,Thursday,15,25,PAST,EASTBOUND,2
60,70,61,63,64,70,69,65,64,65,62,63,65,63,62,57,64,59,60,61,63,63,63,64,64,70,71,65,65,63,62,60,60,60,64,64,65,61,63,61,67,61,59,62,62,64,64,61,67,33,Thursday,15,25,PAST,EASTBOUND,2
71,70,70,69,72,72,69,65,73,69,68,70,68,71,70,72,71,70,70,64,67,70,75,73,71,72,71,71,71,70,70,69,70,71,71,70,70,70,69,69,69,70,71,70,69,70,72,70,0,100,Thursday,15,45,PAST,NORTHBOUND,2
69,69,72,69,69,72,69,62,69,70,70,69,68,72,67,68,72,66,70,74,69,71,70,68,68,69,71,71,71,71,72,68,71,71,69,71,72,70,69,70,70,69,68,70,70,72,72,73,0,100,Thursday,15,45,0,NORTHBOUND,2

60,61,60,59,59,59,60,60,59,60,59,59,58,60,59,61,59,62,66,65,73,70,71,64,61,61,59,64,62,60,58,59,59,60,59,60,59,59,61,59,59,59,59,59,60,58,64,59,0,100,Thursday,14,55,0,WESTBOUND,2
61,64,60,59,59,59,61,64,61,61,59,62,61,59,62,64,63,64,68,63,68,70,63,62,66,64,67,66,59,62,61,58,66,64,64,71,69,61,66,67,65,63,64,61,61,61,61,59,25,75,Thursday,14,55,BEFORE,EASTBOUND,2
68,62,68,69,68,70,65,65,67,68,67,68,69,66,68,66,68,67,67,66,68,70,72,69,68,70,68,66,72,67,70,69,70,68,69,71,69,72,69,72,70,69,66,68,69,70,69,67,0,100,Thursday,15,10,0,EASTBOUND,2
67,68,71,69,68,67,66,67,68,67,66,65,65,67,66,66,64,65,66,64,67,68,66,64,68,69,68,67,67,66,68,69,70,68,68,69,70,70,69,68,70,67,66,68,67,67,68,67,0,100,Thursday,15,10,0,SOUTHBOUND,2
60,62,65,65,60,61,66,65,64,65,62,61,65,64,63,63,62,61,64,61,69,73,63,62,57,74,70,69,65,64,69,70,67,65,64,63,63,66,61,57,60,65,62,59,63,62,59,59,67,33,Tuesday,0,0,PAST,EASTBOUND,2
60,66,60,63,64,63,64,65,66,65,62,60,65,65,64,63,62,61,64,65,70,70,63,62,69,74,71,65,65,64,68,70,67,69,64,63,63,61,63,61,62,61,62,66,63,62,59,61,67,33,Tuesday,0,0,PAST,EASTBOUND,2

66,64,64,68,68,67,66,67,64,62,62,64,66,62,65,66,64,64,66,64,64,63,63,64,67,65,66,64,64,64,64,64,62,64,64,66,63,64,63,70,62,66,59,59,65,64,64,58,0,100,Friday,1,30,0,EASTBOUND,2
68,66,63,67,68,68,67,65,71,69,68,63,71,71,68,69,71,69,71,67,67,70,68,68,69,68,69,65,68,67,68,66,70,68,70,70,67,66,66,66,69,68,68,68,68,75,66,66,20,80,Friday,7,10,PAST,NORTHBOUND,2
66,69,67,64,70,72,64,65,65,69,67,63,65,67,68,70,66,65,65,68,68,64,66,68,68,68,71,65,72,71,68,70,66,65,70,71,68,70,66,67,71,70,68,71,68,70,68,69,0,100,Friday,7,10,0,NORTHBOUND,2
65,64,64,66,70,67,68,65,65,60,66,64,67,65,69,70,68,67,66,68,68,66,68,68,67,64,71,70,74,62,67,70,68,66,70,69,69,68,68,66,68,71,69,68,66,68,68,76,0,100,Friday,7,10,0,NORTHBOUND,2
69,71,70,73,76,71,69,70,69,72,72,65,73,70,68,69,72,74,74,71,71,70,71,74,71,70,71,72,70,70,72,72,72,73,73,69,70,74,72,69,70,71,70,71,70,72,72,74,0,100,Friday,12,15,TO,SOUTHBOUND,2
71,71,72,71,76,71,69,72,71,75,70,68,73,70,73,71,71,74,74,73,71,70,72,74,70,69,73,73,73,73,73,73,72,69,70,72,72,74,72,73,72,71,71,71,71,72,72,74,0,100,Friday,12,15,0,SOUTHBOUND,2

62,64,64,63,64,60,61,59,63,65,56,62,65,64,63,64,61,60,61,60,62,62,61,14,63,63,62,61,60,61,61,63,58,61,60,59,58,61,63,64,59,61,64,60,59,64,64,61,0,100,Wednesday,12,45,0,EASTBOUND,2
60,63,65,66,65,65,63,62,63,62,61,62,62,62,62,63,61,66,64,63,63,62,63,66,63,64,71,68,64,63,62,61,60,60,64,62,62,61,63,62,60,61,64,62,62,64,55,53,0,100,Wednesday,18,45,0,EASTBOUND,2
48,64,61,62,66,65,67,65,64,64,63,63,62,62,65,56,65,65,63,64,62,63,63,64,63,65,66,67,67,67,66,67,65,63,62,56,54,61,63,60,60,64,56,62,59,63,60,67,0,100,Wednesday,17,30,0,EASTBOUND,2
64,69,68,68,66,63,64,69,66,68,69,62,62,63,64,64,66,65,63,64,65,67,67,66,65,65,66,67,65,67,64,67,63,65,66,69,66,62,67,66,68,67,64,63,66,66,66,64,0,100,Wednesday,17,35,0,EASTBOUND,2
