0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,percentage_closed_lane,percentage_opened_lane,dow,hour,mins,position,direction,duration_level
17,16,13,15,14,12,15,15,15,12,16,15,9,7,11,12,14,15,11,7,9,10,14,14,18,30,48,53,54,58,59,63,63,57,60,61,58,61,62,64,60,61,61,62,61,59,65,62,0,100,Wednesday,11,15,0,EASTBOUND,2
65,70,69,65,71,67,66,63,65,66,66,65,70,69,70,70,67,66,66,66,68,71,71,66,69,75,65,68,60,68,68,70,65,64,66,67,66,65,67,70,67,60,69,66,64,69,66,65,75,25,Wednesday,7,25,PAST,EASTBOUND,2
63,67,62,61,68,64,64,61,65,64,62,61,65,67,71,70,64,64,65,63,64,67,66,61,67,70,62,68,64,67,68,68,62,62,66,67,63,61,63,67,66,60,69,68,63,65,65,65,0,100,Wednesday,7,25,0,EASTBOUND,2
63,71,65,62,72,66,63,61,67,66,65,63,65,68,73,72,70,65,63,66,66,69,67,65,68,68,69,68,71,68,66,69,64,62,65,69,67,65,66,67,69,66,68,67,66,66,65,62,0,100,Wednesday,7,25,0,EASTBOUND,2
66,62,61,71,69,70,65,65,64,62,64,64,66,64,65,66,65,67,69,65,63,63,63,65,70,73,69,64,66,71,70,68,66,66,70,69,63,62,69,72,67,64,66,65,64,64,63,63,50,50,Friday,1,30,AT,EASTBOUND,1
62,61,60,61,68,67,62,61,61,61,63,59,58,62,63,66,64,64,66,65,64,63,63,64,67,71,69,64,62,63,63,64,62,63,66,66,61,58,66,73,67,63,64,60,59,59,62,67,0,100,Friday,1,30,0,EASTBOUND,1
66,63,63,67,63,65,64,66,68,67,65,61,63,64,65,66,64,63,64,64,64,61,63,66,67,65,62,61,65,68,68,65,63,64,68,68,63,61,67,73,69,72,69,64,62,63,65,66,0,100,Friday,1,30,0,EASTBOUND,1
66,67,69,69,69,66,61,65,65,62,61,65,73,78,68,62,64,69,71,73,70,66,67,67,69,72,71,67,63,65,67,67,68,67,70,70,69,72,69,67,69,71,67,67,69,68,68,69,50,50,Friday,7,40,PAST,EASTBOUND,2
59,60,61,62,66,65,65,65,61,58,65,59,67,69,63,62,63,66,65,65,60,61,64,64,67,69,67,67,61,60,64,65,65,66,67,68,68,66,67,60,66,70,64,68,71,69,68,68,0,100,Friday,7,40,0,EASTBOUND,2
63,61,62,63,65,65,67,67,64,63,63,61,68,69,65,61,62,70,64,63,64,64,63,64,67,68,66,66,62,65,68,67,64,69,70,67,67,66,64,66,66,71,64,67,70,73,73,71,0,100,Friday,7,40,0,EASTBOUND,2
65,63,59,61,61,59,61,62,63,66,69,67,63,63,63,61,64,62,61,63,63,62,64,64,62,65,65,63,63,63,62,63,64,65,61,60,63,63,64,65,68,66,63,63,66,65,58,56,67,33,Wednesday,16,25,PAST,EASTBOUND,2
67,64,64,62,63,64,59,60,63,72,70,60,63,62,61,62,65,63,61,63,64,62,62,63,58,64,66,63,61,62,64,63,62,65,60,61,68,62,63,65,66,65,63,66,68,63,57,55,0,100,Wednesday,16,25,0,EASTBOUND,2
64,63,61,59,64,66,62,62,65,69,67,61,63,61,60,62,66,64,62,64,63,61,63,64,60,63,66,64,62,63,64,63,59,64,61,62,65,64,65,65,66,65,64,66,67,62,58,60,0,100,Wednesday,16,25,0,EASTBOUND,2
60,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,33,67,Thursday,14,55,PAST,EASTBOUND,2
60,60,60,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,0,100,Thursday,14,55,0,EASTBOUND,2
63,64,65,65,59,59,62,63,61,61,60,62,63,63,65,65,63,64,68,62,68,66,64,66,66,64,63,67,59,62,61,63,62,64,63,71,63,61,66,67,65,63,62,61,61,61,62,63,0,100,Thursday,14,55,0,EASTBOUND,2
63,66,70,69,67,68,67,63,62,64,65,69,64,72,68,69,69,63,65,67,65,67,66,65,67,69,69,65,69,66,66,66,64,59,64,69,68,68,67,64,63,64,65,66,64,62,54,17,67,33,Wednesday,7,50,AT,EASTBOUND,3
64,64,64,64,65,68,67,63,64,66,67,65,64,70,68,66,66,67,67,66,65,69,72,70,68,71,71,69,70,68,67,66,63,64,67,67,68,66,66,63,65,65,64,68,67,64,56,12,0,100,Wednesday,7,50,0,EASTBOUND,3
69,69,66,63,61,63,67,64,66,66,66,63,64,68,72,68,66,66,67,67,71,69,69,69,67,70,72,69,67,68,69,65,64,67,66,68,68,67,65,65,66,64,64,66,66,67,68,55,0,100,Wednesday,7,50,0,EASTBOUND,3
64,62,59,61,68,61,65,67,64,61,59,59,60,64,66,65,67,67,64,66,67,66,67,64,63,64,64,58,70,64,63,68,59,61,66,64,63,65,66,65,58,61,66,67,66,21,12,21,67,33,Thursday,16,50,AT,EASTBOUND,3
61,61,61,60,67,62,66,65,66,63,61,63,64,66,67,64,68,69,65,67,66,65,67,64,64,64,66,65,66,66,64,68,66,67,67,66,64,64,65,62,60,65,64,64,67,21,6,5,0,100,Thursday,16,50,0,EASTBOUND,3
64,62,64,61,71,65,66,67,68,66,64,63,65,65,67,64,67,64,66,68,68,65,64,63,66,65,68,65,66,66,65,69,67,67,66,65,65,65,68,67,60,67,64,66,68,55,32,19,0,100,Thursday,16,50,0,EASTBOUND,3
65,68,65,65,66,66,67,62,59,59,61,64,65,63,60,61,61,64,72,70,65,67,71,70,67,58,64,63,67,62,62,63,66,64,64,62,60,60,60,62,64,65,68,67,64,64,63,61,67,33,Monday,2,50,BEFORE,EASTBOUND,1
70,71,67,69,66,67,68,61,59,60,61,63,64,60,59,61,62,62,71,69,67,69,74,75,71,61,64,63,67,67,65,66,66,65,65,64,63,64,62,63,66,65,68,64,63,65,64,64,0,100,Monday,2,50,0,EASTBOUND,1
68,64,61,67,63,65,67,64,62,59,59,61,59,54,55,59,61,65,66,62,65,66,68,66,61,58,63,60,63,67,66,67,67,66,65,61,62,64,60,59,61,66,68,62,62,62,61,66,0,100,Monday,2,50,0,EASTBOUND,1
66,62,59,58,64,64,64,62,59,61,63,64,64,61,63,60,61,65,63,66,62,64,63,65,62,63,61,60,61,65,69,64,64,63,64,62,67,63,62,69,70,67,65,62,62,64,63,61,0,100,Monday,15,50,TO,EASTBOUND,2
71,61,63,60,65,66,63,64,63,63,63,64,65,64,65,64,60,61,60,67,65,65,63,64,62,63,64,61,59,62,66,66,68,64,64,61,65,64,64,70,67,64,64,64,64,65,66,63,0,100,Monday,15,50,0,EASTBOUND,2
62,61,61,64,66,66,61,60,62,64,64,63,65,64,61,63,61,64,67,64,64,65,63,64,67,66,64,62,63,64,64,67,65,65,64,62,66,60,66,67,69,67,65,65,67,64,64,67,0,100,Monday,15,50,0,EASTBOUND,2
60,62,65,65,64,64,69,65,64,65,62,61,65,64,63,63,62,61,64,67,69,73,63,62,57,74,70,69,65,64,66,70,67,65,64,63,63,66,61,57,66,65,62,65,64,62,59,59,75,25,Tuesday,0,0,PAST,EASTBOUND,2
60,61,61,63,65,65,69,65,67,65,63,60,65,65,64,63,62,62,65,65,70,70,63,63,69,69,71,65,65,64,68,68,67,70,68,64,63,66,63,61,68,67,65,66,65,62,58,58,0,100,Tuesday,0,0,0,EASTBOUND,2
56,60,63,63,63,66,73,64,65,59,59,63,67,65,64,65,62,61,64,65,67,68,63,62,69,65,63,65,65,64,69,63,63,68,64,59,58,62,63,64,67,66,62,64,63,60,59,61,0,100,Tuesday,0,0,0,EASTBOUND,2
63,63,65,66,66,64,62,65,67,63,61,61,61,64,63,60,67,65,61,61,63,60,64,66,62,61,63,63,62,64,63,56,62,63,63,63,62,63,64,62,67,64,63,63,61,61,61,54,33,67,Thursday,12,55,PAST,EASTBOUND,1
67,63,64,66,67,64,63,67,65,61,60,62,67,65,66,62,66,63,60,62,64,62,64,65,63,62,63,65,62,64,64,62,66,65,64,62,60,61,65,66,63,64,62,63,62,63,61,56,0,100,Thursday,12,55,0,EASTBOUND,1
69,65,64,68,70,65,63,67,65,63,63,64,67,69,64,64,65,64,63,67,67,65,65,67,66,63,64,67,63,64,66,64,63,64,64,62,60,60,63,64,66,67,62,64,66,65,69,64,0,100,Thursday,12,55,0,EASTBOUND,1
61,60,60,59,59,60,60,60,61,62,60,59,56,59,64,64,62,62,66,65,68,70,71,76,73,64,64,72,68,65,67,66,63,66,67,68,63,68,66,71,69,71,71,71,73,69,68,71,0,100,Tuesday,6,0,BEFORE,EASTBOUND,1
61,61,59,56,54,56,61,61,62,62,59,67,63,64,65,63,63,64,67,66,68,70,71,77,73,64,67,77,67,66,67,67,63,65,68,67,63,69,70,70,69,71,72,72,73,73,71,69,0,100,Tuesday,6,0,0,EASTBOUND,1
59,59,59,57,55,56,58,59,62,67,67,69,68,64,63,61,65,66,64,63,64,66,67,69,68,63,64,68,63,65,67,69,69,66,66,66,61,65,71,67,69,72,70,69,72,68,69,71,0,100,Tuesday,6,0,0,EASTBOUND,1
65,68,65,64,65,62,63,63,65,64,60,65,64,65,65,63,63,63,64,65,64,63,64,64,63,64,62,67,62,61,67,64,58,60,61,69,65,64,63,62,61,61,62,60,58,68,63,62,0,100,Tuesday,12,45,TO,EASTBOUND,1
63,67,68,66,65,62,63,65,69,67,60,62,65,66,65,65,64,63,65,63,63,65,65,66,65,65,62,62,66,61,62,69,60,61,60,67,62,65,65,63,64,63,61,62,63,64,65,64,0,100,Tuesday,12,45,0,EASTBOUND,1
65,66,65,64,65,63,67,70,65,64,65,64,66,62,62,63,61,62,65,63,62,61,62,65,63,60,63,67,64,63,67,66,64,64,62,63,62,64,65,64,63,62,60,61,62,61,67,64,0,100,Tuesday,12,45,0,EASTBOUND,1
63,63,62,62,64,63,61,61,62,65,61,57,59,63,64,63,61,60,62,64,67,64,64,62,63,61,62,63,64,65,65,64,63,66,70,66,66,67,66,66,69,66,65,63,65,67,64,65,0,100,Wednesday,18,35,TO,EASTBOUND,1
63,66,66,63,64,63,61,59,63,65,61,63,65,64,64,63,61,63,66,62,66,61,59,66,65,63,62,63,65,67,66,68,71,66,67,64,70,66,64,64,69,69,68,67,67,68,67,69,0,100,Wednesday,18,35,0,EASTBOUND,1
65,68,68,65,61,63,64,60,64,65,63,64,66,69,68,65,63,64,66,65,67,66,61,63,64,64,63,67,68,66,68,70,71,69,75,62,71,63,64,60,63,65,65,65,68,67,66,70,0,100,Wednesday,18,35,0,EASTBOUND,1
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,66,71,70,69,64,71,65,0,100,Friday,19,50,PAST,EASTBOUND,0
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,67,68,66,68,72,0,100,Friday,19,50,0,EASTBOUND,0
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,67,68,67,68,67,72,74,0,100,Friday,19,50,0,EASTBOUND,0
60,65,64,58,57,61,62,61,62,64,63,70,62,66,66,64,61,64,63,60,67,60,62,60,61,64,65,65,64,64,65,65,67,64,66,60,65,65,65,70,63,62,63,64,63,67,67,66,33,67,Sunday,17,40,PAST,EASTBOUND,3
64,65,63,61,60,61,64,64,61,64,63,67,64,70,67,65,63,63,62,62,70,62,64,65,63,65,66,66,66,67,69,68,64,62,65,62,66,66,64,65,63,63,63,63,61,62,65,66,0,100,Sunday,17,40,0,EASTBOUND,3
64,64,64,65,64,63,68,70,62,63,62,66,64,67,65,66,62,67,65,63,68,61,68,65,64,65,64,66,69,70,70,70,64,64,65,64,68,65,67,68,67,65,66,66,65,62,64,66,0,100,Sunday,17,40,0,EASTBOUND,3
64,65,68,66,67,63,64,66,64,62,69,62,61,63,64,61,60,62,61,60,65,64,64,66,62,65,66,65,65,63,64,62,63,67,62,62,65,67,68,62,60,61,64,67,64,64,66,63,0,100,Monday,21,55,TO,EASTBOUND,2
64,69,70,66,65,67,67,68,66,66,68,63,62,62,64,64,65,65,63,61,62,67,71,67,63,64,66,68,67,67,65,64,65,54,62,64,66,64,67,63,61,63,65,67,67,66,66,64,0,100,Monday,21,55,0,EASTBOUND,2
65,69,69,68,67,69,65,71,63,63,64,65,61,59,61,62,62,64,65,64,63,69,70,63,65,64,63,63,63,64,62,67,64,55,65,66,66,66,68,65,62,61,64,65,64,66,69,66,0,100,Monday,21,55,0,EASTBOUND,2
68,67,69,69,68,66,69,67,62,68,67,64,64,67,67,67,67,67,68,63,66,67,66,65,67,65,69,63,66,65,66,67,66,67,65,65,69,66,71,69,69,68,65,67,66,60,64,58,0,100,Friday,16,40,PAST,EASTBOUND,2
72,65,69,70,69,68,72,70,62,70,73,72,70,68,67,66,68,64,69,67,68,69,68,67,70,67,69,65,68,65,64,66,67,66,66,65,69,67,69,69,70,68,67,67,65,60,62,66,0,100,Friday,16,40,0,EASTBOUND,2
70,68,67,70,72,69,67,70,60,68,69,73,73,70,67,65,69,65,72,67,67,68,67,66,69,68,72,65,71,69,66,64,64,68,69,67,69,66,68,68,70,68,67,68,66,65,64,68,0,100,Friday,16,40,0,EASTBOUND,2
60,63,70,73,63,63,69,71,69,66,66,64,66,68,66,66,66,62,62,63,64,69,66,63,64,64,66,69,70,70,70,71,71,67,67,66,65,66,63,64,68,64,66,64,65,68,64,60,33,67,Sunday,7,0,AT,EASTBOUND,3
59,63,68,70,64,67,73,72,68,64,68,66,70,71,68,67,67,61,69,59,63,64,63,62,64,65,68,70,70,71,73,71,71,68,68,67,66,68,66,66,70,67,70,63,64,70,66,67,0,100,Sunday,7,0,0,EASTBOUND,3
58,65,66,65,61,63,72,69,65,64,65,64,67,66,66,65,62,67,69,60,64,67,67,65,64,64,66,68,69,70,72,67,60,64,67,67,66,69,67,65,68,64,63,65,63,66,69,71,0,100,Sunday,7,0,0,EASTBOUND,3
68,65,62,65,63,62,64,67,68,67,65,63,64,63,66,69,67,64,66,69,70,65,67,69,68,68,67,65,65,63,63,64,62,60,63,65,59,63,65,63,61,64,65,62,63,62,62,62,33,67,Thursday,19,55,AT,EASTBOUND,3
68,66,65,66,64,63,65,66,67,66,66,65,65,64,69,69,67,66,67,69,71,68,68,66,65,67,65,63,68,64,66,64,63,61,65,64,64,65,67,65,67,68,68,65,63,64,68,65,0,100,Thursday,19,55,0,EASTBOUND,3
71,69,68,70,68,67,66,68,70,70,70,66,67,65,68,68,66,66,69,70,67,70,69,66,66,68,65,63,66,66,64,62,64,63,67,64,62,66,64,65,68,67,66,66,64,65,68,62,0,100,Thursday,19,55,0,EASTBOUND,3
66,61,63,66,75,69,59,67,64,64,64,65,66,66,66,65,67,63,62,68,71,67,67,71,71,72,72,68,66,69,71,65,67,70,68,69,72,71,67,63,67,66,65,68,69,69,66,66,33,67,Friday,7,50,BEFORE,EASTBOUND,3
67,62,64,65,75,69,62,66,71,69,66,64,65,66,66,64,66,64,64,66,68,65,67,70,69,67,65,64,61,70,65,66,68,69,70,71,67,68,68,64,70,69,61,70,71,66,64,64,0,100,Friday,7,50,0,EASTBOUND,3
64,62,62,68,76,69,67,67,70,69,66,66,67,67,66,63,69,64,63,66,67,64,68,71,66,66,70,66,67,71,63,66,68,70,71,71,72,72,70,62,73,72,65,70,69,66,66,65,0,100,Friday,7,50,0,EASTBOUND,3
65,65,64,66,67,65,62,64,66,63,64,65,63,67,63,62,62,61,60,63,63,66,68,68,73,66,63,61,57,62,65,64,63,66,64,63,64,66,65,63,64,63,62,64,62,60,62,63,25,75,Wednesday,18,5,BEFORE,EASTBOUND,1
65,63,64,68,67,66,66,66,65,65,62,66,65,67,64,66,66,63,64,69,67,67,70,68,72,67,63,64,65,65,70,69,68,66,67,65,65,67,65,62,64,64,62,62,62,62,62,64,0,100,Wednesday,18,5,0,EASTBOUND,1
64,62,65,65,67,69,68,65,68,68,67,67,64,69,66,67,66,63,60,67,69,67,67,66,65,65,66,63,62,64,70,69,69,66,67,66,69,69,64,63,66,65,62,64,65,64,62,62,0,100,Wednesday,18,5,0,EASTBOUND,1
67,69,69,68,69,68,66,69,66,74,68,70,68,68,66,67,67,66,66,64,65,67,66,68,69,64,62,66,66,69,66,67,66,66,66,66,66,65,66,67,64,67,65,63,65,65,67,61,0,100,Sunday,10,35,AT,EASTBOUND,1
65,69,70,68,69,68,72,70,67,70,68,69,70,70,70,70,67,68,66,66,69,72,69,72,72,65,70,62,67,69,69,71,71,67,68,70,69,66,67,66,65,65,66,62,63,64,68,64,0,100,Sunday,10,35,0,EASTBOUND,1
67,68,68,69,67,66,70,71,68,71,64,68,68,64,70,69,64,67,65,66,67,66,67,69,69,64,71,59,66,68,70,66,65,67,67,70,71,67,65,64,66,64,64,58,62,59,65,64,0,100,Sunday,10,35,0,EASTBOUND,1
61,56,60,62,61,58,56,58,61,59,56,57,58,59,63,64,60,59,61,65,62,57,58,56,63,60,62,63,63,60,61,65,65,62,64,67,66,58,62,61,63,65,67,66,61,64,62,57,67,33,Monday,15,0,PAST,EASTBOUND,2
69,66,65,67,68,66,65,65,63,65,65,65,67,66,62,65,69,66,67,67,64,65,64,64,66,63,67,69,66,65,66,67,67,63,61,67,67,66,65,65,64,63,66,68,67,65,64,62,0,100,Monday,15,0,0,EASTBOUND,2
67,67,63,64,66,67,67,67,66,66,66,67,67,68,67,65,67,67,67,66,65,66,63,62,67,64,68,71,68,67,66,64,66,67,66,70,71,66,65,68,68,68,69,68,65,65,61,65,0,100,Monday,15,0,0,EASTBOUND,2
64,64,65,66,67,66,67,68,68,68,67,66,65,67,68,66,69,70,68,66,68,68,66,65,65,67,70,68,66,71,71,72,70,67,65,66,66,64,64,63,63,64,65,69,67,70,67,66,0,100,Sunday,13,40,ON,WESTBOUND,2
67,68,67,66,65,66,68,68,69,70,67,66,66,67,68,65,70,71,72,68,68,68,69,69,67,67,71,70,69,72,69,70,70,68,67,67,67,66,65,66,69,68,66,70,67,67,69,69,0,100,Sunday,13,40,0,WESTBOUND,2
67,68,66,68,66,66,71,73,71,70,69,68,69,67,67,68,70,71,73,65,65,70,71,70,68,69,73,71,68,69,69,70,70,69,68,67,68,67,67,67,71,70,71,69,67,64,66,66,0,100,Sunday,13,40,0,WESTBOUND,2
51,61,56,56,58,56,56,58,58,56,58,61,57,60,62,61,58,66,65,65,64,61,64,64,65,67,68,67,64,65,61,59,52,47,48,49,51,43,35,38,57,68,67,63,59,58,62,61,0,100,Monday,16,45,TO,WESTBOUND,0
73,67,65,65,64,65,65,66,67,68,69,68,67,67,67,66,65,69,70,69,67,65,67,67,70,68,67,68,65,64,60,64,65,66,70,67,70,71,70,64,70,70,69,68,67,67,67,67,0,100,Monday,16,45,0,WESTBOUND,0
70,67,68,67,66,68,68,68,67,67,69,69,69,65,66,65,66,67,67,68,68,67,69,69,68,66,67,69,66,65,68,66,68,69,69,70,68,68,69,69,70,70,69,70,69,68,67,69,0,100,Monday,16,45,0,WESTBOUND,0
66,55,52,67,67,64,64,66,67,69,68,66,67,68,67,67,70,67,70,68,66,69,67,65,70,66,62,65,67,66,65,64,65,63,64,64,66,65,72,68,66,68,63,63,64,62,60,60,33,67,Saturday,1,50,PAST,WESTBOUND,0
66,63,62,66,69,66,65,66,67,67,65,64,66,67,68,67,71,69,63,72,66,72,71,68,66,67,65,66,68,69,68,66,65,65,67,66,72,67,71,71,67,69,69,66,65,64,65,68,0,100,Saturday,1,50,0,WESTBOUND,0
64,67,67,65,67,68,69,68,68,64,62,66,68,68,70,72,68,67,64,71,65,73,70,74,69,70,69,66,66,68,67,66,66,68,67,68,69,68,64,71,66,65,69,66,64,64,67,69,0,100,Saturday,1,50,0,WESTBOUND,0
67,67,63,60,64,63,62,61,65,63,63,67,69,67,64,65,62,65,67,68,66,64,65,69,69,65,63,64,66,71,62,61,59,64,63,66,63,59,58,57,59,61,60,59,60,59,64,64,0,100,Wednesday,8,5,0,WESTBOUND,2
65,63,60,61,65,64,63,64,65,63,66,71,72,71,67,64,64,70,71,69,70,70,68,70,71,67,65,67,65,69,67,64,60,68,64,67,65,64,63,61,61,63,65,61,63,63,66,66,0,100,Wednesday,8,5,0,WESTBOUND,2
69,68,66,64,64,64,63,65,65,63,67,69,71,71,66,62,65,70,70,68,67,68,67,68,71,68,64,67,65,67,64,64,65,70,70,69,66,66,66,66,68,68,67,68,68,68,68,67,0,100,Wednesday,8,5,0,WESTBOUND,2
68,64,62,62,62,61,64,66,65,69,71,66,66,67,64,70,73,64,65,66,66,66,63,60,60,60,58,59,58,57,62,56,52,52,54,57,59,58,57,59,59,59,64,66,60,61,61,62,0,100,Saturday,11,45,TO,WESTBOUND,0
69,65,63,62,63,69,67,69,66,71,73,69,68,66,64,69,71,68,69,71,70,68,66,65,64,64,62,58,61,62,63,62,59,61,59,61,60,60,64,64,62,63,68,69,67,66,68,67,0,100,Saturday,11,45,0,WESTBOUND,0
66,67,67,65,65,68,66,68,67,71,72,71,70,67,64,66,67,69,69,70,69,66,62,62,64,65,60,58,64,59,64,62,61,64,61,59,58,59,62,63,61,63,66,65,66,70,70,67,0,100,Saturday,11,45,0,WESTBOUND,0
63,64,69,67,63,59,59,64,65,64,66,65,65,64,61,63,63,65,66,62,61,65,66,65,63,60,61,62,62,58,61,63,62,61,62,62,64,66,65,65,58,63,60,59,60,61,62,62,0,100,Wednesday,17,5,0,WESTBOUND,1
68,68,71,73,68,66,66,66,68,70,69,67,67,68,69,65,65,64,65,66,67,66,66,64,69,68,67,66,67,64,67,67,65,66,67,67,68,68,67,65,63,64,63,64,64,63,63,65,0,100,Wednesday,17,5,0,WESTBOUND,1
71,69,67,70,69,69,70,69,70,71,68,64,68,67,67,66,67,65,65,68,67,68,66,68,74,65,68,69,65,67,69,69,69,70,70,68,66,67,67,65,69,64,63,64,65,64,67,68,0,100,Wednesday,17,5,0,WESTBOUND,1
25,25,23,22,24,25,25,31,36,37,41,43,51,58,63,63,64,64,63,66,66,65,65,69,67,67,66,65,65,73,70,67,67,66,67,68,64,62,67,65,67,64,63,66,62,59,63,59,33,67,Monday,20,50,AT,WESTBOUND,1
40,52,56,57,60,61,63,63,63,66,68,65,64,64,64,64,66,67,66,69,72,68,67,69,68,68,67,68,68,70,70,68,69,70,69,68,67,68,70,69,70,68,70,71,68,68,69,67,0,100,Monday,20,50,0,WESTBOUND,1
66,63,64,62,60,61,62,62,65,67,66,66,65,64,65,64,65,68,67,68,69,65,69,68,67,66,65,65,67,69,67,68,68,66,66,66,66,64,67,68,68,65,64,66,67,66,64,67,0,100,Monday,20,50,0,WESTBOUND,1
73,72,67,63,63,68,68,65,66,68,67,60,58,66,70,65,62,62,64,64,73,80,71,66,66,62,60,64,68,64,63,62,65,66,64,62,61,64,73,66,69,66,66,66,68,68,65,64,100,0,Wednesday,5,30,ON,WESTBOUND,1
69,68,65,63,68,73,71,68,67,68,66,64,63,64,67,67,65,66,66,66,66,68,66,64,64,62,61,67,67,66,65,63,64,66,65,63,63,63,68,77,73,68,69,72,72,71,68,69,0,100,Wednesday,5,30,0,WESTBOUND,1
65,63,63,65,66,68,68,65,66,67,64,63,65,65,64,65,67,66,65,63,62,59,60,66,68,62,64,68,67,66,64,60,63,65,65,62,61,63,68,73,71,71,71,74,72,70,68,68,0,100,Wednesday,5,30,0,WESTBOUND,1
62,65,60,58,61,61,59,57,61,67,68,66,64,67,65,65,60,61,62,60,58,58,56,55,62,61,57,53,59,56,61,60,59,62,61,60,52,57,55,57,55,54,54,53,55,54,50,52,0,100,Monday,7,55,0,WESTBOUND,1
62,63,62,61,63,62,60,64,65,65,67,65,64,66,67,64,61,63,65,63,59,58,58,55,59,59,61,60,62,57,61,63,63,64,59,54,52,57,58,55,55,57,57,58,60,57,56,59,0,100,Monday,7,55,0,WESTBOUND,1
64,65,62,61,61,62,62,67,68,67,68,67,65,66,69,68,67,64,64,66,65,59,59,61,64,62,63,61,63,65,63,63,65,65,57,50,56,57,63,62,58,60,61,61,61,60,58,58,0,100,Monday,7,55,0,WESTBOUND,1
46,54,61,67,66,62,34,65,62,62,61,57,52,47,50,54,49,39,33,30,22,20,26,31,43,55,58,59,57,55,54,49,60,60,59,57,61,66,64,59,60,62,65,60,58,59,59,54,33,67,Wednesday,19,55,PAST,WESTBOUND,3
62,62,64,66,65,65,58,63,60,59,60,61,62,62,61,58,54,52,51,49,45,47,52,57,60,61,61,61,62,60,62,60,63,66,66,63,66,67,64,62,63,64,66,64,64,60,66,66,0,100,Wednesday,19,55,0,WESTBOUND,3
67,67,68,68,67,65,63,64,63,64,64,63,63,65,64,61,59,57,56,61,59,63,64,64,64,64,66,67,64,65,64,62,59,63,65,66,68,70,71,67,64,63,65,67,69,66,69,71,0,100,Wednesday,19,55,0,WESTBOUND,3
62,60,57,62,63,60,62,61,60,58,63,65,62,61,63,64,63,59,59,60,58,60,61,58,61,66,61,65,60,61,63,57,58,64,62,60,58,58,61,61,59,61,64,67,64,63,58,63,33,67,Friday,23,50,AT,WESTBOUND,0
62,63,62,65,65,64,63,62,63,62,63,66,63,62,63,63,68,60,61,63,66,65,65,65,64,66,63,65,64,62,67,62,67,61,62,59,58,63,66,65,62,63,68,74,69,67,64,64,0,100,Friday,23,50,0,WESTBOUND,0
67,64,65,67,66,66,64,63,64,64,65,67,65,63,65,64,66,63,64,66,69,69,68,67,67,68,66,67,68,64,71,63,67,65,65,64,66,67,67,66,63,63,69,71,64,71,68,64,0,100,Friday,23,50,0,WESTBOUND,0
63,63,63,64,61,61,63,64,60,62,67,68,65,62,63,63,63,66,65,64,63,60,64,63,66,67,65,63,63,60,57,61,63,60,55,60,63,63,66,67,49,54,59,58,58,56,47,30,0,100,Monday,15,25,0,WESTBOUND,2
61,62,64,65,65,65,69,67,57,62,68,68,71,63,68,65,64,69,63,59,66,65,65,68,67,68,68,67,65,61,60,65,64,66,63,65,66,66,69,66,68,67,67,67,64,66,68,64,0,100,Monday,15,25,0,WESTBOUND,2
62,62,65,65,65,64,69,67,59,64,68,65,70,63,63,63,64,67,62,59,64,62,65,68,66,66,67,66,63,61,62,64,65,64,66,67,65,66,64,63,70,70,66,67,67,65,66,65,0,100,Monday,15,25,0,WESTBOUND,2
62,62,62,60,56,61,63,65,66,65,67,68,65,67,65,65,63,66,65,65,65,65,65,63,61,65,66,61,66,64,62,63,64,66,61,64,51,55,58,58,57,63,59,56,57,60,61,57,0,100,Wednesday,8,50,0,WESTBOUND,3
63,64,63,61,62,65,64,66,65,65,70,71,67,71,66,65,63,65,66,67,69,70,67,62,63,65,67,62,64,67,66,63,66,61,55,66,55,54,62,65,61,62,59,58,58,58,58,59,0,100,Wednesday,8,50,0,WESTBOUND,3
64,67,68,63,63,64,64,66,66,66,70,72,70,70,67,66,65,67,74,73,68,63,60,61,63,64,66,63,64,68,68,63,63,62,57,67,58,55,57,55,63,62,59,58,58,58,58,60,0,100,Wednesday,8,50,0,WESTBOUND,3
68,69,69,74,74,73,76,69,66,67,66,68,69,69,69,69,69,69,69,61,66,71,68,66,68,67,68,69,67,63,70,76,66,66,69,68,67,66,65,64,64,66,66,70,70,71,66,43,50,50,Thursday,9,30,AT,WESTBOUND,2
67,69,66,70,71,71,63,66,65,65,61,65,69,70,70,69,68,65,66,64,65,70,69,67,70,71,71,68,68,69,69,72,66,66,63,64,69,68,66,66,68,71,68,65,70,73,68,66,0,100,Thursday,9,30,0,WESTBOUND,2
