,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,percentage_closed_lane,percentage_opened_lane,dow,hour,mins,position,direction,duration_level
2833,69,69,71,68,70,75,74,73,73,73,70,72,72,71,71,77,74,73,73,73,71,72,74,75,71,74,71,71,71,71,72,69,71,71,71,72,71,69,68,68,69,71,72,68,68,68,69,70,0,100,Wednesday,8,20,0,NORTHBOUND,0
2834,71,69,71,69,68,67,67,68,69,70,70,70,68,69,71,71,71,69,69,71,70,68,68,68,65,69,69,66,67,66,72,69,69,71,68,69,70,69,69,68,66,69,68,68,68,68,68,70,0,100,Wednesday,8,20,0,EASTBOUND,0
2835,73,71,72,68,68,68,70,70,70,70,70,68,68,69,69,68,71,69,69,71,71,71,72,68,69,69,69,68,71,71,72,72,70,71,68,70,67,69,69,68,70,68,68,69,69,68,68,68,0,100,Wednesday,8,25,0,EASTBOUND,0
2836,71,71,71,69,68,69,71,71,71,70,70,71,70,70,72,70,71,69,70,71,71,66,68,67,69,69,72,71,71,71,72,72,67,71,71,71,68,69,69,70,70,71,70,71,72,71,70,70,0,100,Wednesday,8,25,AT,NORTHBOUND,0
2837,71,70,69,72,73,67,67,72,72,70,70,71,71,72,73,74,72,71,70,71,72,72,71,71,71,72,70,73,71,74,74,71,71,73,71,71,73,72,71,71,71,71,72,74,72,74,73,73,0,100,Wednesday,15,35,0,NORTHBOUND,0
2838,66,66,66,68,68,67,66,66,64,66,64,68,66,63,61,66,64,66,66,64,64,63,63,64,69,65,67,66,66,68,64,66,66,65,70,68,69,60,66,67,66,67,68,67,68,63,64,67,0,100,Thursday,15,35,0,EASTBOUND,2
2839,62,62,60,60,64,67,62,61,61,61,63,61,68,64,63,64,64,64,66,64,60,61,63,62,67,66,64,61,61,63,64,61,61,63,64,63,64,61,66,73,69,72,64,64,62,60,65,66,0,100,Thursday,15,10,0,EASTBOUND,2
2840,67,68,60,61,61,66,65,65,61,61,63,66,66,68,68,70,70,68,67,69,67,64,66,64,72,65,65,65,71,71,66,67,67,68,70,70,67,66,66,66,69,68,68,68,66,75,66,66,20,80,Friday,7,10,PAST,NORTHBOUND,2
2841,66,62,67,64,64,64,64,65,65,65,67,63,65,67,66,67,66,65,65,68,68,64,66,68,68,66,66,65,72,71,68,70,66,65,70,71,68,67,66,67,71,70,68,71,68,73,68,69,0,100,Friday,7,10,0,NORTHBOUND,2
2842,65,64,64,66,70,67,64,65,65,60,66,64,67,65,69,70,68,67,66,68,68,66,68,68,67,64,71,70,74,62,67,70,68,66,67,69,69,68,68,66,68,71,69,71,66,68,68,76,0,100,Friday,7,10,0,NORTHBOUND,2
2843,69,72,70,73,76,71,69,70,69,72,72,65,73,70,68,69,72,69,71,72,71,71,70,73,71,72,71,72,71,70,72,72,72,73,73,71,70,72,71,69,70,73,73,71,71,72,70,74,0,100,Friday,12,15,TO,SOUTHBOUND,2
2844,63,61,56,56,57,61,61,61,62,66,59,59,9,64,65,64,63,64,66,65,64,66,64,64,67,66,64,66,64,65,64,68,63,66,70,68,63,66,66,74,73,71,71,71,73,73,72,71,0,100,Friday,1,30,0,EASTBOUND,1
2845,62,61,59,56,54,56,62,61,62,62,59,67,61,64,65,63,63,64,66,65,64,70,63,64,67,66,67,66,63,65,67,67,63,66,70,67,63,66,66,73,69,71,71,71,72,73,72,70,0,100,Friday,7,30,0,EASTBOUND,1
2846,62,61,60,61,65,67,65,60,62,64,63,65,65,64,65,63,64,63,66,68,64,64,68,64,67,68,66,65,62,63,68,64,62,65,67,67,67,66,63,73,69,72,69,66,72,73,68,66,0,100,Friday,7,10,0,EASTBOUND,1
2847,68,67,68,66,68,67,65,72,66,67,70,69,67,68,68,70,71,68,66,68,70,69,68,70,71,68,65,65,67,68,66,76,66,66,70,70,67,66,67,72,71,70,71,71,72,73,73,73,0,100,Friday,7,10,0,NORTHBOUND,1
2848,65,64,69,66,68,67,65,72,66,65,70,63,67,68,68,70,71,68,66,68,68,64,68,70,67,68,66,67,72,71,70,70,70,67,69,70,67,66,65,68,71,70,63,71,72,73,66,70,0,100,Friday,7,10,0,NORTHBOUND,1
2849,65,66,66,66,65,67,64,66,67,65,66,65,67,66,66,66,65,67,66,68,68,68,68,68,69,68,66,65,72,68,68,70,69,69,69,69,67,66,66,68,68,68,66,68,66,67,66,67,0,100,Friday,7,10,0,NORTHBOUND,1
2850,61,59,63,59,60,59,55,60,62,65,60,59,59,64,65,59,61,63,62,59,62,61,65,66,64,63,62,61,59,62,61,63,63,68,66,71,63,61,66,73,69,72,69,71,62,63,65,66,0,100,Monday,15,25,0,EASTBOUND,2
2851,65,62,71,71,64,66,65,72,72,65,71,66,66,71,68,70,71,69,69,70,67,70,72,70,72,65,70,72,71,71,66,70,71,68,70,70,67,66,64,66,69,69,68,71,72,75,66,66,20,80,Monday,15,35,PAST,NORTHBOUND,2
2852,65,69,67,66,68,66,61,68,65,65,72,66,65,67,68,65,64,65,65,66,68,68,66,61,64,66,66,65,66,71,66,65,66,65,70,70,68,66,66,67,71,70,66,71,66,73,68,69,0,100,Monday,15,35,0,NORTHBOUND,2
2853,60,56,59,58,61,58,56,58,61,59,61,57,58,59,63,64,60,59,61,60,62,57,57,56,45,59,57,53,57,60,61,59,57,62,61,63,52,58,62,61,55,57,54,53,60,58,56,57,67,33,Monday,15,0,PAST,NORTHBOUND,2
2854,69,67,65,67,68,66,65,65,63,65,66,66,67,66,62,65,69,70,67,64,64,65,64,64,69,68,67,66,65,65,66,67,67,59,61,67,67,66,66,67,58,70,66,68,67,70,62,62,0,100,Monday,15,0,0,EASTBOUND,2
2855,68,66,66,66,66,67,66,65,67,67,67,65,67,66,66,65,66,63,67,67,66,66,66,66,68,66,67,66,66,66,68,69,70,70,66,70,67,66,65,65,64,65,66,68,67,65,64,65,0,100,Monday,15,35,0,NORTHBOUND,2
2856,66,66,66,68,68,64,64,66,68,62,64,68,46,63,64,64,60,59,61,60,57,65,65,59,61,59,50,65,64,62,59,58,61,60,64,59,58,59,61,62,59,61,71,62,60,59,64,61,0,100,Monday,14,55,0,EASTBOUND,2
2857,74,72,71,72,72,75,73,70,71,69,69,70,73,71,71,72,72,74,71,69,72,70,70,72,71,72,71,71,70,69,68,66,71,71,70,70,73,70,71,69,71,70,72,70,69,72,72,70,0,100,Monday,7,45,0,SOUTHBOUND,2
2858,73,76,71,70,65,64,67,70,71,69,70,70,68,70,68,68,72,70,71,73,71,70,72,72,71,70,73,70,72,69,71,69,71,70,70,71,70,71,70,72,73,70,71,71,72,72,72,74,0,100,Monday,7,45,0,SOUTHBOUND,2
2859,72,70,69,68,65,64,67,65,63,67,70,69,68,70,68,71,72,69,71,71,70,74,73,72,71,70,73,69,72,69,73,70,74,69,70,71,71,71,72,67,73,70,71,73,71,72,72,74,0,100,Monday,7,0,0,SOUTHBOUND,2
2860,73,71,68,70,66,65,67,67,68,67,66,67,69,69,72,71,72,70,69,71,69,74,72,68,74,69,73,69,72,68,71,69,69,69,74,70,73,73,68,73,73,29,67,73,72,71,72,70,0,100,Monday,7,30,0,SOUTHBOUND,2
2861,72,70,66,68,68,65,65,66,66,67,66,68,67,69,73,75,71,72,71,70,69,70,72,70,71,69,69,73,71,73,72,68,68,69,71,69,73,70,68,71,73,29,69,64,65,65,70,74,0,100,Monday,7,5,0,SOUTHBOUND,2
2862,57,58,58,59,60,58,15,59,15,37,41,60,9,58,63,63,64,64,63,66,66,68,63,69,61,68,72,65,65,73,59,59,63,63,64,66,63,61,66,60,62,59,59,59,59,59,59,58,0,100,Monday,16,45,0,EASTBOUND,0
2863,60,64,63,63,64,64,63,64,67,66,59,62,57,60,64,64,62,62,64,64,67,68,65,66,69,65,67,68,65,64,60,63,63,68,64,71,70,71,70,64,70,70,69,72,73,73,72,67,0,100,Monday,16,45,0,EASTBOUND,0
2864,64,59,68,65,60,61,62,65,67,67,63,66,61,63,65,64,66,63,67,66,69,66,67,64,68,66,65,66,66,65,67,66,65,64,66,66,65,66,66,69,66,65,66,66,69,68,67,65,33,67,Monday,16,45,PAST,EASTBOUND,0
2865,67,59,67,66,65,64,66,65,65,62,64,65,65,61,65,64,66,61,64,66,62,65,67,64,67,66,66,67,66,64,66,66,66,64,66,64,64,65,67,66,66,68,71,66,64,65,66,65,0,100,Monday,15,0,PAST,EASTBOUND,0
2866,60,61,66,65,65,65,61,65,64,65,64,65,65,65,61,64,62,59,67,67,64,65,60,64,65,66,65,65,65,65,64,66,67,65,62,64,62,65,68,64,68,62,64,67,64,62,62,65,0,100,Monday,16,45,0,EASTBOUND,0
2867,62,61,62,65,65,58,60,61,61,61,59,61,60,60,60,62,63,61,64,59,57,61,65,62,60,60,57,62,62,60,58,59,52,63,59,62,63,65,66,64,62,59,60,59,62,60,62,63,0,100,Monday,16,45,0,EASTBOUND,2
2868,69,69,69,68,68,68,68,68,73,72,68,68,68,70,70,71,69,68,68,69,70,68,69,68,68,68,69,69,68,69,68,69,69,68,68,68,69,69,69,67,66,68,69,68,68,69,68,67,0,100,Thursday,16,10,0,SOUTHBOUND,1
2869,68,67,67,68,68,68,69,68,69,70,70,68,72,70,70,69,68,68,68,69,68,69,69,68,68,69,69,69,68,71,69,70,70,68,68,70,67,67,68,68,70,68,66,68,68,68,69,66,0,100,Thursday,16,20,0,SOUTHBOUND,1
2870,67,66,66,66,65,67,66,65,69,69,67,68,65,66,66,66,66,66,66,64,66,66,66,66,66,65,66,66,66,67,66,66,63,68,66,71,67,68,67,69,66,65,66,66,68,71,69,67,0,100,Thursday,16,20,0,SOUTHBOUND,1
2871,67,66,66,66,65,65,66,67,66,67,65,65,65,66,65,65,66,66,64,62,65,61,65,67,66,64,64,66,66,63,66,64,63,66,67,65,64,66,67,65,66,65,68,66,66,65,64,64,0,100,Thursday,15,35,0,SOUTHBOUND,1
2872,65,68,65,64,67,65,67,65,66,65,65,65,67,69,68,69,68,67,64,67,68,68,68,67,67,68,68,70,68,68,70,70,70,71,69,68,67,69,70,69,69,68,68,71,70,69,68,67,0,100,Thursday,15,35,0,SOUTHBOUND,1
2873,67,68,66,69,68,67,67,68,68,65,66,67,66,68,68,68,69,66,68,68,68,68,69,68,68,68,66,70,67,66,68,68,70,67,69,70,67,66,68,68,68,68,68,65,67,67,67,67,0,100,Thursday,15,35,0,SOUTHBOUND,1
2874,65,64,64,68,68,67,64,65,65,62,63,67,63,62,63,63,64,60,61,66,66,58,65,61,64,61,63,61,57,61,64,63,61,61,61,59,58,62,61,57,59,61,59,53,64,59,64,59,0,100,Wednesday,15,40,0,WESTBOUND,2
2875,60,63,60,61,65,64,63,61,65,59,59,62,57,54,66,64,61,63,65,64,63,70,68,67,71,67,65,67,65,64,59,63,58,56,58,61,66,64,61,61,59,61,64,66,64,62,60,60,0,100,Wednesday,15,40,0,WESTBOUND,2
2876,64,65,62,65,59,61,62,67,68,68,67,62,62,62,79,75,66,63,67,64,62,60,66,71,69,68,66,68,65,64,62,56,64,60,59,62,67,65,63,63,63,61,64,68,64,64,64,62,0,100,Wednesday,15,25,0,WESTBOUND,2
2877,74,72,72,68,74,69,68,72,75,72,71,68,71,76,71,73,75,76,75,76,67,71,70,77,76,73,72,73,75,75,75,75,77,73,73,73,73,74,75,71,74,72,72,72,74,73,72,74,25,75,Wednesday,6,40,BEFORE,NORTHBOUND,2
2878,71,73,71,73,72,72,73,70,69,69,77,70,71,75,72,72,73,74,73,74,71,75,76,76,74,72,71,73,74,73,71,71,75,73,73,73,74,74,76,76,72,71,72,72,73,73,77,70,0,100,Wednesday,18,5,0,NORTHBOUND,2
2879,70,71,70,69,69,72,66,66,77,69,72,70,69,71,69,72,72,74,70,68,71,73,75,77,68,70,71,71,72,71,73,71,74,69,71,71,71,71,74,72,74,75,72,72,73,74,73,73,0,100,Wednesday,6,35,0,NORTHBOUND,2
2880,69,67,68,106,64,62,69,69,69,68,68,68,64,69,70,71,68,69,68,68,69,68,72,69,70,68,67,68,66,70,72,71,71,70,69,71,72,70,70,70,70,71,70,71,69,68,72,72,0,100,Friday,12,15,0,EASTBOUND,0
2881,71,71,69,71,72,68,69,72,73,72,71,68,72,71,73,71,71,68,69,70,69,69,72,73,70,72,70,73,73,73,72,71,73,70,71,71,72,71,72,70,67,67,71,73,71,73,72,70,25,75,Tuesday,7,5,AT,SOUTHBOUND,0
2882,70,70,71,69,70,67,69,72,73,73,71,70,68,71,73,72,71,71,70,71,71,70,70,71,71,72,70,73,71,73,72,72,72,73,71,71,72,73,71,71,72,72,72,73,71,73,72,74,0,100,Tuesday,7,5,0,SOUTHBOUND,0
2883,73,71,68,71,77,68,71,72,73,73,70,71,72,71,73,74,71,72,70,71,72,72,68,71,70,70,70,73,69,72,72,73,72,69,69,71,68,70,72,71,71,70,71,73,72,73,72,71,0,100,Tuesday,7,5,0,SOUTHBOUND,0
2884,73,72,72,71,72,71,71,71,71,73,70,71,72,72,72,72,71,71,70,71,71,69,72,72,71,72,70,69,70,73,72,70,70,70,71,67,72,72,67,68,71,23,71,68,65,63,73,70,0,100,Tuesday,7,5,BEFORE,NORTHBOUND,0
2885,73,70,70,63,71,66,69,71,71,73,73,68,68,71,73,72,71,71,70,71,71,69,70,71,73,68,68,68,68,69,68,70,68,67,67,67,68,67,67,68,67,68,70,68,65,64,65,68,25,75,Sunday,8,20,AT,NORTHBOUND,0
2886,68,68,68,68,68,68,68,68,69,68,69,68,68,71,68,68,68,68,68,68,68,68,69,68,68,68,68,68,66,69,68,68,68,68,68,68,69,68,68,68,68,68,68,68,68,66,68,67,0,100,Friday,19,50,0,EASTBOUND,0
2887,66,66,66,66,66,66,66,66,60,58,66,66,64,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,65,66,66,66,66,67,58,67,66,67,71,63,62,63,0,100,Friday,19,50,0,EASTBOUND,0
2888,62,60,57,62,63,60,62,61,60,58,63,65,62,63,63,64,63,59,64,60,58,58,58,58,61,66,61,60,60,61,63,57,58,64,62,60,58,58,61,61,59,61,64,67,64,63,58,63,33,67,Friday,23,50,AT,WESTBOUND,0
2889,62,63,62,65,64,64,63,62,63,61,63,66,62,62,63,64,63,60,61,63,66,65,65,65,64,66,63,65,64,62,63,62,67,61,62,59,58,63,66,65,62,63,68,74,69,67,64,64,0,100,Friday,23,50,0,WESTBOUND,0
2890,69,69,68,67,66,66,64,63,68,64,65,69,65,63,65,64,66,63,64,66,69,69,68,67,67,68,66,67,68,64,71,63,67,65,65,64,66,67,67,65,63,63,69,71,64,71,68,64,0,100,Friday,23,50,0,WESTBOUND,0
2891,67,69,68,68,65,65,73,69,67,67,66,65,65,69,65,64,63,63,68,67,68,65,67,75,75,75,75,67,66,69,71,69,70,70,66,65,70,71,68,69,67,68,71,71,69,70,69,68,17,83,Monday,6,55,PAST,NORTHBOUND,0
2892,60,61,60,59,59,59,60,59,59,60,61,59,59,59,59,59,59,59,61,62,59,59,58,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,0,100,Monday,14,55,0,EASTBOUND,2
2893,63,64,65,65,59,59,62,63,61,61,60,62,63,63,65,65,63,64,68,62,68,66,64,60,66,64,60,67,59,62,61,63,62,64,63,71,63,61,66,67,65,63,62,64,61,60,62,63,0,100,Monday,21,25,0,EASTBOUND,2
2894,64,59,64,67,66,67,66,65,67,68,70,59,62,63,63,64,66,61,61,60,63,62,61,62,61,61,63,66,66,65,67,67,67,61,64,66,63,67,66,65,67,68,66,65,64,64,64,62,25,75,Thursday,15,10,BEFORE,SOUTHBOUND,2
2896,67,68,71,67,68,67,67,67,68,67,66,65,65,67,66,66,64,65,66,64,67,68,66,64,68,69,66,67,67,66,68,68,70,67,68,69,70,70,68,68,68,67,67,68,67,67,68,67,0,100,Thursday,15,10,0,SOUTHBOUND,2
2897,60,62,65,65,64,64,69,65,64,65,62,61,65,63,63,63,62,61,64,67,69,73,63,62,57,74,70,69,65,64,66,70,67,62,64,63,63,66,64,57,66,65,62,65,64,62,59,59,50,50,Thursday,15,10,PAST,NORTHBOUND,2
2898,61,74,73,71,72,75,74,75,73,72,73,71,73,72,72,72,73,71,72,70,73,75,73,73,74,72,71,72,65,69,71,71,71,73,69,73,74,70,73,74,72,72,71,73,72,73,72,70,0,100,Saturday,9,15,0,SOUTHBOUND,1
2899,71,69,72,71,72,69,74,70,73,69,72,71,70,69,69,70,73,73,73,71,70,71,70,72,71,70,71,71,70,68,68,69,70,70,69,70,70,70,70,69,69,71,71,68,69,68,73,73,0,100,Saturday,9,15,0,SOUTHBOUND,1
2900,68,69,69,69,69,68,69,71,68,69,70,71,68,69,69,68,71,69,68,68,68,68,68,69,69,69,69,66,68,68,68,72,67,67,68,68,67,67,65,67,66,68,67,68,67,65,67,68,25,75,Sunday,15,50,AT,NORTHBOUND,1
2901,69,72,73,70,70,68,69,69,72,73,67,68,68,76,74,73,74,73,73,71,73,71,72,74,74,73,71,67,68,71,75,72,72,73,72,71,71,72,72,68,69,71,70,69,70,69,68,70,0,100,Sunday,8,20,0,NORTHBOUND,1
2902,69,72,73,69,68,74,72,70,67,70,73,71,69,67,76,72,71,70,65,70,68,65,67,68,66,66,68,68,64,71,67,64,67,62,63,67,67,66,67,68,66,64,68,65,67,68,68,66,20,80,Sunday,8,50,PAST,NORTHBOUND,1
2903,68,67,70,73,76,72,71,70,71,70,70,72,70,70,72,70,71,69,74,73,71,70,70,65,65,65,67,69,65,68,63,65,67,68,66,66,67,66,66,68,66,62,63,65,67,68,68,66,0,100,Sunday,8,50,0,NORTHBOUND,1
2904,68,67,69,68,68,68,70,66,69,68,70,68,72,70,68,69,70,68,68,69,68,68,69,68,68,69,68,68,68,70,67,68,68,68,68,71,71,69,69,67,70,68,68,68,68,70,69,67,0,100,Thursday,12,15,0,SOUTHBOUND,1
2905,69,72,71,71,72,71,71,66,67,66,70,68,72,71,71,71,69,70,70,70,68,68,67,70,68,69,70,70,71,72,69,75,71,71,71,71,70,71,69,68,70,68,68,69,71,71,69,67,0,100,Thursday,16,10,0,SOUTHBOUND,1
2906,71,70,71,71,71,68,69,68,69,70,71,70,72,72,71,71,70,70,70,69,71,72,74,73,72,69,70,70,71,72,71,71,74,71,71,71,71,69,69,68,65,68,63,63,63,64,61,62,0,100,Thursday,7,0,0,SOUTHBOUND,1
2907,73,67,68,65,74,64,64,72,68,71,69,67,68,69,69,68,67,70,71,71,69,73,73,73,71,71,72,71,71,71,69,71,68,70,71,70,68,67,69,67,64,65,64,59,55,53,48,44,0,100,Thursday,7,0,0,SOUTHBOUND,1
2908,61,68,73,70,64,63,67,68,69,69,69,68,69,70,71,71,70,69,69,68,71,72,69,68,65,65,67,68,65,70,67,67,71,69,69,71,73,69,69,66,69,67,68,69,69,69,68,67,25,75,Thursday,8,10,BEFORE,NORTHBOUND,1
2909,69,68,72,69,64,64,68,69,70,71,70,71,72,74,74,73,71,69,71,71,73,74,70,68,69,70,74,73,74,73,72,73,73,71,70,72,73,72,72,70,73,67,70,70,71,72,72,72,0,100,Thursday,7,45,0,NORTHBOUND,1
2910,60,59,59,59,59,58,56,55,51,58,59,59,58,59,59,50,59,59,55,55,58,59,57,57,59,59,57,60,59,57,59,59,59,59,59,59,58,59,53,59,59,59,73,72,64,54,56,59,0,100,Monday,12,25,0,NORTHBOUND,0
2911,66,64,65,65,64,59,61,64,65,60,66,68,63,62,69,64,71,62,68,59,70,70,57,59,59,59,63,60,57,55,58,59,59,59,59,61,59,59,53,59,55,59,58,61,62,60,59,59,0,100,Monday,12,25,0,NORTHBOUND,0
2912,62,64,65,65,65,65,65,65,67,62,67,68,67,66,67,66,68,67,69,64,65,65,66,67,69,68,67,66,65,67,68,66,65,65,67,71,73,62,63,69,67,70,69,68,71,71,72,67,0,100,Monday,16,40,0,NORTHBOUND,0
2913,65,64,64,63,64,65,65,65,65,65,67,65,67,66,64,64,64,67,68,69,68,67,68,68,68,68,67,70,66,65,66,67,68,66,67,69,69,70,69,69,70,71,69,68,70,73,66,71,0,100,Monday,16,45,0,NORTHBOUND,0
2914,66,55,56,67,60,61,61,68,67,66,68,66,65,64,61,66,70,66,67,66,65,66,67,64,67,66,66,65,66,65,66,67,67,63,64,66,67,65,68,68,70,68,63,66,64,62,60,65,25,75,Monday,16,45,AT,NORTHBOUND,0
2915,70,68,71,69,71,67,64,66,67,69,69,70,70,68,68,70,70,69,67,69,68,69,69,67,70,73,72,73,72,69,70,70,72,71,71,71,71,70,69,72,72,70,72,69,69,70,73,73,0,100,Monday,16,45,0,NORTHBOUND,0
2916,61,59,68,68,68,67,64,66,68,68,68,67,67,66,68,66,64,69,69,68,68,68,72,69,70,66,66,66,70,68,68,69,69,68,68,68,69,68,68,67,69,67,69,68,67,67,64,67,0,100,Thursday,15,10,0,SOUTHBOUND,2
2917,61,61,65,67,66,67,66,67,67,65,63,67,65,64,65,66,64,69,69,67,67,70,65,64,69,65,66,79,71,66,68,71,72,67,68,71,68,66,66,73,69,67,67,71,73,71,73,67,0,100,Thursday,15,35,0,SOUTHBOUND,2
2918,67,62,69,67,104,67,65,69,68,67,68,68,67,67,67,69,68,70,69,67,66,71,73,73,69,72,71,73,71,70,68,71,72,71,71,71,71,72,69,73,73,70,69,69,69,70,73,70,0,100,Thursday,15,35,0,SOUTHBOUND,2
2919,67,69,68,65,64,67,65,68,66,67,70,68,67,67,67,66,64,70,69,69,67,72,69,69,69,72,70,70,71,71,70,71,72,71,69,71,69,72,69,65,71,70,67,70,71,71,68,72,0,100,Thursday,15,10,0,SOUTHBOUND,2
2920,67,68,68,69,68,67,69,67,68,67,66,68,68,68,67,66,64,67,66,68,67,68,69,69,68,69,66,67,67,71,68,68,70,71,69,71,70,66,68,68,68,71,67,68,71,69,68,70,0,100,Thursday,15,10,0,SOUTHBOUND,2
2921,60,62,65,65,64,64,69,65,64,65,62,61,63,64,63,63,64,61,62,61,63,62,63,62,69,68,66,65,65,64,67,68,67,65,64,63,63,66,61,57,66,65,64,65,64,62,59,59,75,25,Tuesday,0,0,PAST,EASTBOUND,2
2922,62,64,60,64,68,67,66,65,60,62,61,59,46,12,62,64,60,59,41,60,58,60,56,60,61,59,59,60,58,60,58,57,59,59,59,61,59,59,61,57,61,59,59,59,60,58,64,61,0,100,Monday,12,45,0,EASTBOUND,2
2923,64,64,60,59,59,64,63,64,61,61,59,69,71,71,68,69,59,69,72,64,70,70,63,70,71,64,65,64,65,62,68,64,59,60,64,59,58,59,64,63,62,61,59,59,61,64,64,59,0,100,Monday,12,45,0,EASTBOUND,2
2924,71,63,65,67,65,70,63,65,69,69,59,70,59,65,66,71,68,67,68,64,70,70,63,66,71,67,65,66,65,64,64,64,60,68,69,66,65,64,63,63,62,63,66,66,65,64,65,66,0,100,Monday,15,25,0,EASTBOUND,2
2925,67,66,66,66,65,65,66,65,66,66,67,62,67,66,66,66,64,67,63,64,63,61,66,68,72,70,62,66,66,68,66,67,65,64,67,64,62,66,64,64,66,56,67,68,67,65,67,67,0,100,Monday,15,10,0,EASTBOUND,2
2926,67,66,68,66,65,65,66,66,64,66,65,69,66,67,66,66,64,65,65,64,62,67,62,64,67,67,69,65,66,66,66,66,68,64,67,64,62,66,64,66,66,69,67,68,65,65,66,67,0,100,Monday,16,45,0,EASTBOUND,2
2927,62,64,64,66,65,65,61,64,65,65,67,65,65,64,64,63,64,65,68,64,64,61,60,64,64,66,65,65,65,65,66,66,67,65,64,62,62,65,68,64,66,66,67,70,65,62,62,65,0,100,Monday,16,45,AT,EASTBOUND,2
2928,66,67,68,67,68,68,68,66,68,68,67,68,66,66,66,67,66,66,66,68,68,68,68,68,68,66,66,65,66,66,66,66,68,68,68,70,68,67,66,66,66,67,68,68,68,70,68,67,0,100,Friday,19,50,0,EASTBOUND,0
2929,66,66,68,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,67,68,67,68,67,72,74,0,100,Friday,19,50,0,EASTBOUND,0
2930,62,66,64,67,63,60,62,61,60,58,63,65,62,61,63,64,63,59,59,60,58,60,61,58,61,66,61,65,60,61,63,57,58,64,62,60,58,58,61,61,59,61,64,67,64,63,58,63,33,67,Friday,23,50,AT,WESTBOUND,0
2931,62,63,62,65,66,64,63,65,63,62,63,66,63,63,63,62,68,60,61,63,66,65,65,65,64,66,61,65,64,62,67,62,67,65,62,59,58,63,66,65,62,61,64,74,69,67,64,64,0,100,Friday,23,50,0,WESTBOUND,0
2932,69,64,65,67,65,66,73,69,68,67,65,67,65,65,65,64,63,63,64,66,69,69,68,67,67,68,65,67,68,69,71,63,67,65,65,64,66,67,67,66,63,63,69,71,64,70,69,64,0,100,Friday,23,50,0,WESTBOUND,0
2933,67,63,65,67,65,65,73,69,67,67,66,65,65,65,65,64,63,63,68,68,68,65,67,75,75,75,75,67,66,69,71,69,70,70,67,65,70,71,68,69,67,68,71,71,70,70,69,68,17,50,Friday,12,15,AT,NORTHBOUND,0
2934,66,69,69,71,73,72,71,72,73,75,70,68,72,71,73,71,72,72,69,68,69,69,72,73,74,72,71,73,73,71,72,72,72,70,71,72,74,72,72,74,72,72,72,71,72,71,73,71,0,100,Friday,7,30,0,SOUTHBOUND,2
2935,68,69,69,69,68,67,66,69,62,62,77,70,68,69,69,70,64,68,66,68,68,69,72,70,69,72,71,72,72,75,72,72,72,71,69,70,69,72,69,70,76,71,67,71,70,73,73,71,0,100,Friday,7,30,0,SOUTHBOUND,2
2936,62,61,60,65,65,67,60,60,60,62,71,59,58,59,63,64,63,64,66,65,60,61,68,64,67,68,69,66,62,60,63,65,62,63,67,67,67,61,66,67,66,59,64,68,64,65,65,67,0,100,Friday,7,30,0,SOUTHBOUND,2
2937,71,67,65,67,70,66,64,72,72,67,70,69,72,71,73,70,71,70,66,69,69,69,68,74,74,73,69,71,71,69,74,69,67,69,70,71,69,72,67,71,69,71,71,71,73,70,73,73,0,100,Friday,7,10,0,SOUTHBOUND,2
2938,68,69,69,69,68,66,66,67,67,64,67,65,64,68,68,67,66,66,67,67,68,69,69,67,69,68,69,65,71,66,68,66,66,67,67,68,67,66,66,67,66,67,68,67,64,66,68,58,0,100,Friday,7,10,0,SOUTHBOUND,2
2939,62,62,62,62,63,65,63,64,63,64,66,65,65,64,63,63,63,70,67,67,68,69,72,74,71,68,69,73,65,65,66,66,63,64,70,67,67,66,65,65,64,65,66,66,66,65,61,58,0,100,Friday,7,40,PAST,EASTBOUND,2
2940,62,108,60,62,68,67,64,65,61,62,63,64,58,62,63,66,64,64,66,65,64,64,63,64,67,71,69,66,62,63,63,64,62,63,66,66,61,58,66,73,71,72,64,60,59,59,62,67,0,100,Friday,1,30,0,EASTBOUND,1
2941,68,63,63,77,63,65,64,66,68,67,65,66,65,66,64,66,64,63,66,69,64,61,63,66,67,65,65,65,66,68,68,65,63,64,70,70,63,61,67,73,69,72,69,64,62,63,65,66,0,100,Friday,1,30,0,EASTBOUND,1
2942,67,67,65,64,64,66,65,72,66,67,70,66,66,68,68,70,71,68,66,68,67,64,68,64,72,65,65,65,72,71,66,67,70,68,70,70,67,66,64,66,69,69,68,71,72,75,66,66,20,80,Friday,7,10,PAST,NORTHBOUND,1
2943,66,69,67,64,64,66,64,66,65,65,67,63,65,67,68,67,66,65,65,68,68,64,67,68,68,66,66,65,72,71,68,70,66,65,70,71,68,67,66,67,71,70,68,71,68,73,68,69,0,100,Friday,7,10,0,NORTHBOUND,1
2944,65,64,64,66,70,67,64,65,65,60,66,72,67,70,68,70,68,67,66,68,68,66,68,68,67,64,71,70,74,62,69,70,68,66,67,71,69,68,68,66,68,71,69,68,66,68,68,76,0,100,Friday,7,10,0,NORTHBOUND,1
